id,postcode,suburb,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
"6632","3195","WATERWAYS","VIC","145.104105","-38.007024","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.0147634","145.1305169","20803119343","Parkdale","208031193","Mordialloc - Parkdale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","3.20518827438354","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6633","3196","BONBEACH","VIC","145.122762","-38.046479","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.062","145.12","20803118917","Edithvale","208031189","Edithvale - Aspendale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6634","3196","CHELSEA","VIC","145.122762","-38.046479","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.051111","145.121944","20803118917","Edithvale","208031189","Edithvale - Aspendale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6635","3196","CHELSEA HEIGHTS","VIC","145.122762","-38.046479","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.047","145.137","20803118917","Edithvale","208031189","Edithvale - Aspendale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6636","3196","EDITHVALE","VIC","145.122762","-38.046479","BRAESIDE DC","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-38.037","145.113","20803118917","Edithvale","208031189","Edithvale - Aspendale","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","25205","Mordialloc (South-Eastern Metropolitan)"
"6637","3197","CARRUM","VIC","145.134111","-38.072748","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.076","145.122","20803118530","Patterson Lakes","208031185","Carrum - Patterson Lakes","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","21705","Carrum (South-Eastern Metropolitan)"
"6638","3197","PATTERSON LAKES","VIC","145.134111","-38.072748","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.0742262","145.1431018","20803118530","Patterson Lakes","208031185","Carrum - Patterson Lakes","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","21705","Carrum (South-Eastern Metropolitan)"
"6639","3198","BELVEDERE PARK","VIC","145.137811","-38.103194","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.1101715","145.1469057","21401137541","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","1.40342569351196","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6640","3198","SEAFORD","VIC","145.137811","-38.103194","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.1021858","145.1431018","21401137541","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","1.40342569351196","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6641","3199","FRANKSTON","VIC","145.135961","-38.162578","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21402","Mornington Peninsula","214","Mornington Peninsula","R1","-38.1466246","145.135722","21401137533","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","76.1352310180664","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6642","3199","FRANKSTON EAST","VIC","145.135961","-38.162578","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21402","Mornington Peninsula","214","Mornington Peninsula","R1","-38.1466246","145.135722","21401137533","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","76.1352310180664","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6643","3199","FRANKSTON HEIGHTS","VIC","145.135961","-38.162578","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21402","Mornington Peninsula","214","Mornington Peninsula","R1","-38.1620052","145.1466011","21401137533","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","76.1352310180664","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6644","3199","FRANKSTON SOUTH","VIC","145.135961","-38.162578","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21402","Mornington Peninsula","214","Mornington Peninsula","R1","-38.188","145.153","21401137533","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","76.1352310180664","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6645","3199","KARINGAL","VIC","145.135961","-38.162578","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21402","Mornington Peninsula","214","Mornington Peninsula","R1","-38.1421518","145.1581699","21401137533","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","76.1352310180664","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6646","3199","KARINGAL CENTRE","VIC","145.135961","-38.162578","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21402","Mornington Peninsula","214","Mornington Peninsula","R1","-38.1531656","145.1655844","21401137533","Seaford (Vic.)","214011375","Seaford (Vic.)","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","76.1352310180664","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23005","Frankston (South-Eastern Metropolitan)"
"6647","3200","FRANKSTON NORTH","VIC","145.157574","-38.126458","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.1250223","145.162419","21401137248","Frankston North","214011372","Frankston North","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23601","Hastings (Eastern Victoria)"
"6648","3200","PINES FOREST","VIC","145.157574","-38.126458","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.1236271","145.1478809","21401137248","Frankston North","214011372","Frankston North","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","23601","Hastings (Eastern Victoria)"
"6649","3201","CARRUM DOWNS","VIC","145.177905","-38.092874","SEAFORD DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","21401","Frankston","214","Mornington Peninsula","R1","-38.0975353","145.1706992","21401137065","Carrum Downs","214011370","Carrum Downs","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Dunkley","17.4874496459961","V1","PHN203","South Eastern Melbourne","Frankston","22170","Dunkley","Outer Metropolitan","21705","Carrum (South-Eastern Metropolitan)"
"6650","3202","HEATHERTON","VIC","145.092698","-37.960555","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20803","Kingston","208","Melbourne - Inner South","R1","-37.9529597","145.0879338","20803119122","Heatherton","208031191","Moorabbin - Heatherton","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Isaacs","","V1","PHN203","South Eastern Melbourne","Kingston","23430","Isaacs","Outer Metropolitan","21905","Clarinda (South-Eastern Metropolitan)"
"6651","3204","BENTLEIGH","VIC","145.036783","-37.916956","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.9224386","145.0410079","20802142723","Bentleigh East","208021427","Bentleigh East - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Hotham","Inner Metropolitan","26306","Oakleigh (Southern Metropolitan)"
"6652","3204","MCKINNON","VIC","145.036783","-37.916956","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.91","145.039","20802142723","Bentleigh East","208021427","Bentleigh East - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Hotham","Inner Metropolitan","26306","Oakleigh (Southern Metropolitan)"
"6653","3204","ORMOND","VIC","145.036783","-37.916956","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.902081","145.0410692","20802142723","Bentleigh East","208021427","Bentleigh East - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Hotham","Inner Metropolitan","26306","Oakleigh (Southern Metropolitan)"
"6654","3204","PATTERSON","VIC","145.036783","-37.916956","MOORABBIN DELIVERY CENTRE","Delivery Area","Updated 6-Feb-2020","20802","Glen Eira","208","Melbourne - Inner South","R1","-37.9259677","145.0381432","20802142723","Bentleigh East","208021427","Bentleigh East - South","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Goldstein","","V1","PHN203","South Eastern Melbourne","Glen Eira","22310","Hotham","Inner Metropolitan","26306","Oakleigh (Southern Metropolitan)"
"6655","3205","SOUTH MELBOURNE","VIC","144.958176","-37.831693","SOUTH MELBOURNE DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.8338889","144.963937","20605151231","South Melbourne","206051512","South Melbourne","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6656","3205","SOUTH MELBOURNE DC","VIC","144.958176","-37.831693","Melbourne Metro","","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.8301","144.957","20605151231","South Melbourne","206051512","South Melbourne","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","26906","Prahran (Southern Metropolitan)"
"6657","3206","ALBERT PARK","VIC","144.95086","-37.846534","SOUTH MELBOURNE DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.8438609","144.9514536","20605112832","Melbourne","206051128","Albert Park","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","20106","Albert Park (Southern Metropolitan)"
"6658","3206","MIDDLE PARK","VIC","144.95086","-37.846534","SOUTH MELBOURNE DC","Delivery Area","Updated 6-Feb-2020","20605","Port Phillip","206","Melbourne - Inner","R1","-37.851944","144.963056","20605112832","Melbourne","206051128","Albert Park","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Port Phillip","25900","Macnamara","Inner Metropolitan","20106","Albert Park (Southern Metropolitan)"
"6659","3207","GARDEN CITY","VIC","144.918044","-37.832179","SOUTH MELBOURNE DC","Delivery Area","Updated 6-Feb-2020","21302","Hobsons Bay","213","Melbourne - West","R1","-37.8366289","144.919805","20605151105","Port Melbourne","206051511","Port Melbourne Industrial","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Melbourne","24600","Macnamara","Inner Metropolitan","20106","Albert Park (Southern Metropolitan)"
"6660","3207","PORT MELBOURNE","VIC","144.918044","-37.832179","SOUTH MELBOURNE DC","Delivery Area","Updated 6-Feb-2020","21302","Hobsons Bay","213","Melbourne - West","R1","-37.8315264","144.9226452","20605151105","Port Melbourne","206051511","Port Melbourne Industrial","21402","Mornington Peninsula","214","Mornington Peninsula","1","1","20","Major Cities of Australia","1","1","Macnamara","","V1","PHN203","South Eastern Melbourne","Melbourne","24600","Macnamara","Inner Metropolitan","20106","Albert Park (Southern Metropolitan)"
"6661","3211","LITTLE RIVER","VIC","144.498479","-37.943586","NORTH GEELONG DC","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R2","-37.9368044","144.4561033","21305146843","Werribee","213051468","Werribee - West","21704","Warrnambool","217","Warrnambool and South West","2","2","21","Inner Regional Australia","2","2","Lalor","","V1","PHN206","Western Victoria","Greater Geelong","22750","Lalor","Outer Metropolitan","28607","Werribee (Western Metropolitan)"
